305026,31402025
305027,51402005
305028,51001002
305029,51402002
305030,41402003
305033,41401001
305034,31401020
305035,41401019
305036,31401007
305037,51402001
305038,41401005
305039,41401006
305041,40401009
305043,40401007
305044,41301005
305045,41301001
305047,40101623
305050,40101060
305052,30101065
305054,40501034
305056,30101128
305064,42501007
305065,42501001
305068,53201018
305069,52501005
305070,41231001
305071,31201031
305072,51248001
305073,41201011
305074,31201074
305076,41201017
305077,31201020
305260,51701001
305262,41701003
305264,41701001
305267,41701010
305285,50101017
305287,50101047
305290,50101465
305293,50101053
305294,50101080
305299,40101054
305304,50101023
305313,50101007
305317,40101024
305319,40101049
305324,40101002
305328,40101203
305333,40101028
305346,51701003
305349,50101021
305350,40101026
305353,33201189
305355,40101001
305356,40101123
305360,43201426
305364,43201010
305365,40101034
305370,40101039
305371,53201156
305373,40101105
305375,40101055
305377,33201243
305379,43201043
305383,43201041
305392,53201046
305803,33201231
305806,33201298
305809,43201007
305810,53201179
305811,33201045
305812,43201430
305813,53201181
305852,43201553
305854,53201023
305856,43201391
305861,43201042
305862,43201001
305865,33201055
305871,33201237
305875,33201239
305877,43201390
305887,43201420
305892,43201460
305893,43201037
305905,53201189
305906,53201014
305907,43201397
305909,43201449
305913,33201308
305921,53201158
305928,33201369
305931,32125009
305934,43201035
305937,43201039
305940,43201399
305947,43201038
305964,41801010
305965,41801008
305980,41801017
306008,41801009
306025,51801001
306032,41801014
306036,41803003
306039,40701008
306047,41105005
306057,41105002
306080,31105002
306089,41102001
306091,31102010
306188,43401004
306209,43301029
306228,43301033
306231,43301037
306236,53301003
306241,33301025
306244,43301003
306250,30125001
306251,53301031
306252,53301033
306296,41102008
306386,43408007
306388,43408011
306389,53408001
306390,43408001
306391,53416001
306392,43416002
306393,43402003
306394,3402026
306395,43402002
306396,43402012
306398,43402005
306400,53403001
306401,33403001
306402,33405003
306408,41501005
306411,40901001
306414,40801014
306418,50801004
306421,30801007
306424,40801193
306428,40801012
306432,43401005
306433,43401002
306434,40802005
306437,43401011
306438,40802006
306440,33401001
306442,40802002
306445,50802001
306446,53401005
306447,53401002
306449,43401015
306451,30802002
306453,43401012
306458,43401008
306482,43201435
306485,40101057
306487,51275001
306489,40201045
306490,50201020
306494,42003053
306496,52001008
306847,41201410
306853,41201002
306857,51201004
306867,31201025
306869,51201003
306873,51201002
306904,51202002
306906,41202001
306912,41203007
307288,40802001
307291,40802009
307295,51101003
307297,51101043
307298,51101001
307299,41101102
307302,90039969
307303,41101009
307305,41101007
307352,51601012
307353,41601015
307354,51601001
307357,41601180
307358,41601001
307361,51601003
307362,51605001
307372,40201032
307374,30201110
307391,30201025
307396,40201104
307397,40201030
307407,30201054
307410,40201080
307413,40201009
307423,40201007
307426,40201069
307470,50301037
307480,30301011
307483,40301011
307487,50301001
307491,40302001
307494,40301003
307499,30201061
307500,40201041
307504,50201005
307505,50201010
307507,40201023
307513,30201075
307515,30201096
307516,40201025
307522,30201003
307524,30201017
307538,40201001
307540,50201004
307542,40201027
307544,40201046
307545,40201017
307548,40201065
307550,40201031
307552,30201042
307553,30201050
307675,10201351
307678,40201020
307682,40201084
307686,60201256
307863,53402001
308014,40101108
308019,40201014
308047,51602003
308181,40101056
308191,40101104
308197,40801185
308200,31602004
308207,31601371
308209,31601010
308210,41601005
308214,51603001
308220,30201149
308226,50201015
308234,52701006
308236,42701008
308237,42301009
308238,40301085
308239,50301003
308279,41201077
308418,1301154
308420,40101207
308421,30101023
308422,40101021
308430,40101107
308431,52001003
308432,43201057
308434,42001021
308435,52101002
308443,31401039
308449,52002002
308451,52201007
308454,52003008
308456,33201033
308457,42003028
308531,43402006
308615,3403008
308630,43407002
308696,43413001
309388,40501056
309396,32001692
309397,12001105
309404,42001042
309407,43201396
309411,33201307
309412,43201567
309418,33201288
309419,33201437
309502,501018
309504,40101032
309507,30301069
309509,40201029
309510,40101036
309511,33201274
309514,30101119
309669,41602009
310962,40201024
312439,30101123
312440,52007011
312444,41601008
312445,70201741
312447,52311001
317396,33201204
317646,53111002
317650,22301024
317651,30101058
317831,32101001
317833,32001070
317840,90205717
317867,30101025
319227,40101003
321134,43301044
324486,20101054
324492,101241
324496,20101367
324499,301059
325490,40101162
325491,40101142
325493,32001046
325502,50101051
325503,30101068
325504,50101458
325506,20101056
325511,40101046
325512,30101072
325513,40101047
325516,50101024
325519,40101025
325523,40101064
325525,10101240
325534,30101013
325535,40101048
325536,30101016
325537,30101289
325540,30101152
325545,30101002
325547,40101006
325548,40101020
325552,30105001
325796,90217151
325800,42316003
325801,31301007
325803,32301006
325803,52301329
325804,52301004
325859,42103007
338270,43101002
338275,53101033
338293,43101006
338303,43101009
338305,43101019
338306,53101031
338307,43101010
338308,43101012
338310,53101012
338352,32601003
338356,42601033
338360,10101496
446811,301127
446898,52701043
446916,32301056
446917,42301020
446961,31201007
446966,41201232
446970,41201003
446972,41201059
446974,51201116
446977,41201001
446978,51201005
446984,31201651
446985,51201001
446987,51201012
446997,52007018
446998,42007013
447006,52007005
447007,42505014
447009,42505030
447010,32505023
447019,51402003
447020,31420001
447021,41402001
447022,31402012
447023,31402003
447024,31402033
447025,31402032
447026,50902005
447035,1001416
447036,1001494
447037,41001058
447039,90216644
447040,41001050
447043,41001020
447048,42404001
447049,2404043
447052,43406001
447078,30601016
447080,40601032
447081,43103001
447091,41001032
447096,51001006
447101,41001006
447103,41001005
447104,41001015
447147,51801007
447158,52001006
447159,42001006
447160,32001183
447163,21203001
447165,51801052
447166,41801005
447167,41801002
447168,31801002
447171,91801003
447172,31801042
447177,31801020
447178,51105004
447180,51105099
447181,41105010
447183,31105026
447188,40101030
447201,30101037
447252,51401001
447254,41401011
447262,42501004
447263,42501020
447265,52101004
447266,42101016
447269,32303004
447309,40201918
447315,41205002
447316,51205009
447318,31205001
447320,31205004
447323,30101036
447324,50101806
447335,50101525
447342,30101070
447362,20101498
447367,70101388
447372,20101049
447376,52011037
447380,30101008
447387,40801179
447392,40801013
447401,40801002
447935,12001899
447937,30502002
447949,41701016
447952,41701002
447953,41701004
450912,32103004
450941,30801003
451324,40801194
451329,40801034
451334,40801005
451340,40801035
451491,90022505
451645,40801044
451952,30801143
453014,31202001
453524,41202010
453973,41202012
454090,31202008
454091,31101013
454092,51101042
454093,41202030
454094,31101002
454095,41101017
454098,32102001
454099,42102013
454100,41202105
454590,32102002
454857,32701488
454865,41102006
454868,30501003
455002,42701027
455019,41601011
455023,90178003
455042,41601012
455050,31601008
455057,21601145
455068,41601002
455069,31601005
455070,31601016
455218,52505001
455374,43403004
455421,52007019
455427,41001027
455432,52801001
455433,42801004
455434,42803003
455435,32803012
455436,42803001
455449,42301004
455450,42301234
455460,43201394
455462,40901002
455463,30901001
455467,30901017
455468,50901011
455469,40901005
455470,901049
455491,40803004
455499,40301001
455502,40301006
455505,20301001
455508,42011009
455512,50301002
455518,41403001
455519,31610001
455520,30201046
455522,31403002
455523,42003059
455524,30802015
455525,40802065
455526,40802007
455533,42701002
455534,41602087
455537,41602030
455539,42001657
455540,31602006
455541,31602008
455543,31602005
455546,41602007
455547,41602034
455549,41602053
455551,40201003
455556,43401033
455557,30201012
455558,43401026
455560,33401017
455561,43401042
455564,33401096
455569,52701005
455571,41605003
455573,31605003
455576,41605001
455578,41601013
455579,41605034
455581,41605004
455583,52501006
455584,42501012
455587,42501108
455592,30401009
455595,40401028
455615,41101018
455634,31101011
455652,52701011
455659,41102004
455660,42201002
455661,12201522
455663,31614009
455671,32012001
455675,52004003
455676,52004005
455678,52004004
455680,32007002
455698,52007026
455709,52007010
455712,90045185
455719,42003098
455723,52010001
455727,3417052
455730,40601007
455731,42505020
455732,40601001
455741,32503128
455746,42003019
455750,52013004
455760,32010028
455783,31801023
455784,31401001
455801,42803002
455802,32803002
455869,53301006
455907,40401162
455908,40602003
455912,30602001
455913,40806002
455914,40401057
455924,31001048
455928,41001014
455930,41001001
455931,52301011
455933,41001019
455942,43404003
455944,42401006
455945,52401016
455947,42401010
455954,42401037
455955,42301007
455962,32401003
455965,41203001
455967,41203029
455968,42301005
455969,41203002
455971,42401004
455977,32401006
455985,32401032
455986,40503001
455995,41501001
456038,41101016
456042,41102010
456043,30802047
456046,41102007
456048,50802008
456053,40802042
456054,42201010
456057,31614014
456059,1614067
456062,41501006
456072,31702001
456076,33301023
456078,53301047
456080,31701004
456082,31701080
456096,40902001
456100,30902006
456103,50902001
456127,42802002
456128,42311001
456129,42311002
456133,43404001
456142,41203005
456146,31610005
456151,50601002
456160,50901003
456163,41101011
456169,52201002
456171,32001018
456174,52301009
456267,33201235
456966,40101014
457108,32301142
457117,30401047
457133,42001072
459730,52501004
459752,52503001
459764,21101038
459784,32601081
459786,22601017
459791,32701031
459793,22701037
459982,52003014
459985,40801011
459991,30801234
471978,40301024
472357,42001238
472358,30201005
472369,10201716
472370,30201263
472374,30201019
472386,30201066
477927,90046805
477934,3416136
477935,43402007
477942,43401010
478044,3411079
478062,33401018
478070,33407005
479809,50101020
481488,53301048
482036,30801221
482082,32501051
482441,41001021
482448,32002004
483185,41105008
483282,43201045
483308,42201013
483312,30301015
483620,42201018
483643,31201032
483645,51301001
483646,40501021
486953,31404003
486972,41803001
487134,2701577
487135,40101124
487136,90502001
487138,41302003
487139,41201033
487141,31916001
487142,40701020
487144,42315002
487145,52001016
487146,31601310
487149,32701002
487150,32701004
487151,42101007
487152,31604007
487782,40506001
487784,90036887
488382,42001232
488786,40201019
488806,31602003
490907,41201217
490936,30801180
493329,40502003
494895,32803011
494906,42401005
494906,32401066
495098,31001118
495102,41001033
496102,50101462
496587,42201009
496588,42003056
498332,41201042
498801,50802005
498802,42003074
498805,40801021
498808,41507001
498810,50701012
498840,31301032
498842,50701002
498843,40701004
498850,51901002
498851,51901003
498853,51901001
498855,51901008
498940,50301005
498944,31201707
498955,42802003
498962,41302005
498965,51401013
499909,32001051
499910,42001047
499939,33402002
499969,53101005
501053,50608004
501327,22701128
501436,40201006
501519,51205005
501539,40501019
501625,40601002
502092,31101017
502536,42901010
502716,32310004
502726,41302009
502728,31302007
502734,51302006
502755,41614001
502775,31903015
502783,31404002
502983,42003011
503087,42301338
503174,90219095
503194,32701032
503406,43401049
503410,42003071
503463,30101098
503464,43201552
504793,90601001
504795,41203012
504804,51203001
504806,41401002
504808,41203004
504822,41106001
504830,31104003
504850,41207002
504853,42004027
504856,42005002
504858,41207003
504883,31604001
504896,40101167
504902,42701030
504905,30501053
504920,40201074
504934,51002003
505080,33401003
505151,3417050
505156,3414028
505157,53414003
505209,43301002
505544,41240001
505580,3402004
505581,43407005
505583,33401007
505584,43401092
505585,43401038
505590,43407001
505591,33401009
505592,3401055
505594,33401048
505595,43401070
505596,33401100
505599,33403003
505600,33401012
505612,51701004
505630,32301031
505645,52301006
505652,32301014
505656,42301008
505659,42301233
505661,31126003
505662,32301149
505671,52202001
505672,41903004
505674,42202015
505675,31402016
505681,31703007
505688,2401161
505692,42701125
505706,91901001
505722,41101010
505724,31901001
505726,41901002
505731,90041178
505734,52311002
505738,90200134
505743,32310001
505743,32310038
505744,42507006
505748,42301523
505752,31202005
505753,42311024
505755,42021001
505758,40904001
505759,90021821
505763,41209002
505766,41204010
505769,31703002
505772,32501018
505775,40101136
505782,31101064
505791,30713004
505806,2501059
505809,42801002
505810,40401196
505811,40401030
505813,51202001
505829,12302001
505831,32302001
505832,33301004
505833,22553002
505835,43301047
505836,42501009
505836,42501152
505839,42501011
505843,32501014
505845,42501002
505849,32501003
505856,42701031
505858,31232001
505860,43101032
505896,32303002
505931,42356002
505933,42007082
505938,42005003
505940,40401054
505943,40101062
505947,30101218
505960,41413004
505972,40401052
506044,52201004
506046,2809021
506053,41603001
506078,10201468
506079,30201059
506080,30201052
506083,40201085
506092,31601007
506096,41102009
506114,41501002
506120,42201012
506196,52023002
506219,41901001
506247,42003048
506248,40802045
506251,30503005
506252,40801009
506255,31604052
506256,51604002
506257,30401003
506258,41103001
506259,40502012
506268,801864
506273,32301028
506279,52310002
506283,52501012
506286,92004008
506294,32003056
506302,31202199
506303,41205003
506304,30201036
506481,31803003
506483,51901007
506484,41201008
506485,31901003
506536,33001017
506537,31604005
506538,42506005
506540,41101013
506544,3403025
506545,42004010
506546,90212592
506547,1205077
506636,41603002
506640,42101110
506641,41116005
506643,41201075
506644,31408001
506645,41108001
506648,43101026
506650,42308002
506725,2356010
506728,41125001
506730,60101287
506749,41101012
506753,30802010
506764,3415002
506766,92005001
506770,90037412
506784,40201073
506785,3415121
506788,43416003
506827,32701013
506853,40401006
506866,32301030
506905,32302002
506910,42003197
506912,32402023
506929,41201071
506933,41802010
506940,30701001
506944,41207001
506946,41116001
506953,31270001
506960,31233009
506961,31004011
507025,41209001
507035,41110003
507059,2507101
507061,41012008
507062,31204002
507064,40401090
507065,41203011
507067,31002011
507070,51408005
507071,41105027
507074,51104001
507077,32101181
507082,32301019
507084,41125006
507090,42203003
507095,41604030
507098,31901002
507103,31703004
507144,3407006
507346,10101054
507348,30201094
507532,40101005
523924,42003603
523998,40101022
526773,52007003
530245,30101122
530246,30101015
530628,20101046
530691,42508001
530731,40601011
534736,51102009
535354,40801007
535356,30201058
535358,50201047
535879,42401013
535881,32301010
535883,32101152
535888,92401001
535889,40502007
535890,52201014
535891,31901015
535893,52202006
535894,42003016
535895,42701026
535903,32301298
535904,42505001
535905,41901004
535907,42003234
535911,40201161
535913,50501002
535915,31203001
535917,42310002
535920,31601057
535921,41801033
535922,30401012
535924,30101140
535925,30401001
535929,32702015
535930,41602017
535931,41205014
535932,32101140
535934,31601021
535935,41224002
535938,51602006
535940,31301006
535942,2101129
535943,32501058
535947,31201802
535950,42202028
535951,42004001
535953,41203009
535956,31201993
536048,42003023
536050,32301023
536052,41113006
536058,3111002
536059,32701028
536062,41224001
536064,32101023
536065,32101006
536074,2004074
536077,42201005
536125,33401040
536127,3402025
538285,50109002
543038,40401020
543041,30801148
543325,51201014
543348,30201106
543452,30201060
543616,30514001
543619,42003081
547560,33401088
548045,53201178
549547,30101183
549549,42003064
552323,40201055
553657,30101184
553912,52201009
553913,32201001
554560,201089
554817,42001305
555017,31201040
555276,11201038
556970,3201002
557064,41601023
557389,42001052
557391,90801001
557641,50801064
557739,33301024
558001,33201432
558003,33201309
558015,33401068
558052,33301022
558128,30802023
558130,30802009
558131,40802010
558133,802485
558136,31401011
558137,31401014
558141,41401167
558142,31401006
558143,51401035
558145,31401019
558157,51601020
558251,801108
558420,802146
559446,40201037
561837,40301103
561838,40201063
561839,30301005
561840,30301001
561841,30301010
561850,30301003
561851,301404
564817,40401013
564835,41302004
565712,50201055
565832,50705001
565918,31101026
566037,41103010
566047,10101205
566056,52003028
567162,40201167
567258,52201207
568909,90201003
569950,42503007
570052,40201054
570095,40101180
570480,43405002
571344,32501012
571970,12301598
572253,42003027
572261,52701013
572270,50201063
572271,30201137
572273,201359
573008,60201155
573009,10201106
573010,90212560
573135,41101027
573158,43201046
573169,31801022
573849,50101079
574094,31201702
574389,52001023
574391,32001200
574394,31102042
574403,40508001
574404,33301007
574406,53201168
574434,201740
574442,40201164
574858,50201361
575129,50608001
575848,41401031
575893,50201056
575942,31105091
575999,53201037
576335,51305001
576345,32701014
576347,41602025
576353,42301015
576363,32202049
576412,52003016
576889,50601003
576890,52004008
576893,40201172
576913,41101004
576915,30101094
577720,33201207
577722,3201022
578043,40101190
578232,20201135
578234,40201171
578240,60201011
578243,30201045
578247,20201042
578248,10201326
578249,40201071
578251,10201517
578400,40501015
578406,51401004
578517,50802003
578561,42101002
578588,40501009
578590,50101073
578592,42004015
578593,42003034
578595,52102007
578599,40101201
578610,43414001
578903,50201246
578904,30201238
578969,43301040
578973,52506002
579376,43401078
579432,52202010
579592,52007029
579684,50101082
581277,43405021
581820,42001007
581850,41501016
581865,32103015
581868,50101922
581869,30101125
581870,30101041
581875,50101077
581886,30101035
581898,32001006
581908,32418002
581939,43101018
581940,43101036
581942,30601018
581943,30601020
581946,33403007
581948,43403013
581952,90201108
581965,52301013
581966,2301392
581968,42301033
581971,2301369
581994,32102007
581995,42102019
581999,42101135
582000,2101097
582001,32101179
582002,42101006
582003,32101004
582006,32101011
582016,31001016
582019,52007041
582022,33402031
582038,43301038
582041,43301043
582051,32505025
582053,32801010
582054,32801028
582058,42801014
582060,40502005
582061,50512002
582066,30901008
582096,50401008
582097,40401025
582099,30401018
582100,30401039
582103,40401024
582139,52701086
582140,31231003
582149,52007002
582151,42007010
582154,52101003
582160,42501008
582161,32501053
582167,30301101
582175,3401031
582177,43401045
582183,33402006
582193,20201028
582201,40201151
582202,40201067
582208,53201183
582409,41801003
582438,40301022
582441,42601035
582516,10201354
582673,41401027
582690,41202002
582701,32001026
582711,51233002
582715,51106001
582733,40101210
582737,32001174
582740,80101958
582743,52001030
582745,42007080
582746,90182664
582794,52201024
582804,43405003
582821,30201038
582822,10201443
582828,10201315
582862,40201184
582877,33401002
582892,41401033
582894,41401185
582895,41105073
582898,31105020
582899,01404076
582900,1801016
582901,41402005
582906,41801028
582907,31801038
582908,41801016
582909,31401378
582912,41801032
582914,31801254
582916,41402009
582917,41401013
582918,31401049
582919,31203011
582920,51402008
582922,31203013
582923,31201047
582924,1601041
582952,3401047
582953,33401025
582963,33401032
583016,41205017
583018,42003303
583019,32003382
583020,42003079
583021,32003059
583023,52003027
583024,42003173
583027,42105001
583047,42301275
583049,42301036
583051,32301024
583054,32301046
583056,32301314
583057,51102053
583064,90201004
583065,50201042
583067,90206487
583068,30201221
583070,30201147
583071,30201078
583072,40201134
583096,201092
583098,33201268
583109,40501007
583110,32701015
583112,32701047
583138,40602006
583140,92701002
583146,31501010
583227,52201018
583228,42201020
583290,32106011
583295,43001012
583302,2601126
583311,42102002
583312,41202003
583327,41605006
583330,31605004
583350,40801043
583416,31202095
583419,42102014
583436,33106008
583440,41201026
583443,51201018
583445,30802062
583461,32901014
583463,32901059
583484,30201083
583492,41102068
583493,41605010
583508,32001028
583527,42105003
583528,32501011
583529,40101193
583532,42003166
583534,30301045
583537,42201028
583539,30801132
583540,31601170
583542,31126001
583551,40608001
583571,43401013
583593,50601005
583613,32102013
583630,2103037
583631,40201049
583656,42007022
583657,52007020
583658,52001014
583732,53201216
583733,43201450
584055,40101023
584175,32102006
584571,10201118
584582,52004002
585146,30101086
585168,43404002
585224,43201439
585226,50801019
585227,32003014
585242,42014001
585244,42003044
585246,91301002
585368,41103002
585378,52001027
585384,42001080
585386,10201295
585388,40201076
585391,30201156
585393,42001053
585395,40101185
585400,30101055
585425,3414030
585426,3404086
585428,3404094
585849,40201028
586277,52001025
586566,10201021
586760,30201283
586761,10201481
586767,52001028
586834,20201005
587547,32003223
587752,52001024
587753,2001507
587754,32001181
587755,32001042
587756,22001175
587877,20101053
587878,32301002
587921,40201057
588061,42003020
588074,2701593
588482,42003014
588502,40101183
588653,31401033
588738,42001216
588816,50201062
589079,52202008
589085,10201041
589125,51402010
589202,33407001
589205,43408004
589208,3408003
589227,201017
589229,51702001
589231,40201185
589328,43406002
589393,32202003
589412,31404029
589423,42401009
589498,43416001
589526,20101084
589544,32003087
589546,31102009
589551,40101132
589561,52003018
589592,3404090
589617,52007028
589711,53101017
589721,52201012
589727,51401005
589732,50101081
589766,41301013
589775,40101198
589801,32701043
589889,40201035
589891,40201130
589892,10201477
589893,42003032
589894,80101220
589895,42003196
589897,50101084
590098,51301003
590144,43201422
590184,3411032
590225,3416132
590342,32001062
590353,30101124
593468,42001173
593563,301107
593568,50101064
595677,40101227
595976,33201191
596468,10201698
596476,10201240
596484,20201138
596535,30301009
596542,10201694
596546,30201076
596551,30201069
596553,30201055
596572,201730
596652,20201378
596702,30201002
596711,10201652
596715,31801047
596726,32701019
596744,40301021
596797,51117001
596817,3415108
596856,3415105
596861,31212003
596866,21212011
596869,42004012
596871,31001033
596878,50702001
596879,32308002
596881,51604004
596882,31106005
596884,32102004
596886,30101038
596890,31105005
596892,41105017
596898,2301412
596916,32503007
596919,42315001
596922,41001022
596938,31248001
596944,42003073
596946,32003058
596947,42005005
596948,41901019
596956,41001024
596960,42501019
596962,3416130
596978,42202013
596982,42201281
596983,52201021
596991,43201398
596992,3415099
596993,43405017
596996,43405018
596997,3409001
597013,3415097
597014,43415002
597058,42001201
597064,31001032
597066,52202072
597074,42101015
597081,32001075
597088,42505009
597090,32301035
597107,40501048
597216,40101182
597218,40101035
597219,31201135
597252,41910001
597380,3415118
597382,33417002
597387,3415122
597433,33201452
597442,32402001
597443,22501006
597445,32501080
597446,42501021
597447,42501112
597450,30401021
597454,41803004
597495,31604006
597788,41202035
597799,10201898
597801,42001255
597802,10201868
597803,92001006
597809,31702008
597811,32901006
597814,42202017
597818,30101230
597824,30201034
597825,30101229
597826,10201807
597833,40101152
597834,201580
597973,10201085
597975,92103001
597978,52007058
597999,31101163
598001,51901013
598003,41101032
598022,41101031
598166,42003092
598169,42003330
598210,41901015
598239,30201287
598243,31302080
598246,31701006
598250,41701006
598264,42803006
598297,1102734
598397,33402017
598406,40101192
598408,50101086
598409,50101055
598412,30101241
598484,91208001
598583,33405011
598608,30401020
598610,40401135
598628,30503016
598630,30301033
598633,40301019
598640,91601006
598731,40101138
598734,30101255
598746,42007023
598747,3415095
598759,43401014
598763,3415096
598797,32301198
598828,33405010
598853,42001376
599351,30101165
599943,33401019
600231,51102004
601231,43201385
601351,101261
601393,30201158
601396,30201290
601397,30201204
601403,20201142
601405,10201087
601407,40201915
601425,41601030
601599,40201082
601600,10201562
601601,20201063
601602,70201498
601603,20201289
601604,90201001
601605,20201098
601647,30201223
601699,52201026
601701,40401022
601705,40403001
601710,41201076
601721,32001041
601722,32001056
601723,42001399
601729,31401287
601730,41401017
601741,31402026
601743,31402027
601746,31402008
601747,1402207
601769,40401034
601861,41201016
601891,31701007
602409,41901022
602441,32701024
602442,42701029
602475,2505437
602525,51901016
602528,40201180
602531,10201578
602540,30101145
602573,31302012
602626,42003175
602642,51605002
602682,32003030
602694,43301009
602740,51801012
602767,52507008
602795,41253002
602816,41201079
603110,43201386
603347,32001015
603362,51902001
603363,32001044
603368,41232002
603373,31401040
603375,40101611
603379,40401026
603383,31401292
603388,42007052
603403,43201378
603480,40608005
603489,32001035
603499,32001010
603509,40101879
603512,60101021
603514,50101474
603527,30101139
603534,21401002
603572,40101063
603578,51201020
603582,10101255
603583,32001050
603591,42003018
603592,40802015
603593,42003099
603611,41207015
603612,10101267
603613,51001010
603626,30101214
603661,32003019
603663,32003074
603665,43405004
603666,40101131
603667,31401021
603672,51101017
603673,32001073
603675,42003021
603678,51201006
603879,40801020
603885,30801010
604476,30101196
604478,40101727
604481,101170
604483,30101079
604485,50901012
604488,50101448
604543,32701057
604551,50201240
604557,41203014
604559,42004016
604846,53301015
604928,42001088
605376,1401545
605674,31101035
606416,90210181
606460,30101054
606463,20101051
606497,51403001
606498,21202008
606499,1202002
606504,40501033
606540,30101243
606541,40101783
606553,20101032
606579,51101018
606628,53401010
607303,51102010
607390,52011005
607393,101618
607414,40101223
607429,40801036
607459,50101087
607461,30201294
607462,20201331
607464,201851
607467,33401008
607715,70201902
608011,30101263
608031,40701009
608037,40201201
608161,2001093
608175,2003129
608191,40502001
608211,21201432
608235,31202004
608242,51202004
608245,41231002
608254,10201471
609237,50401007
609659,32001199
609751,201039
609886,31601044
609887,31601030
609888,41601024
609939,50801017
609940,40201152
609947,90174240
609949,41201230
609950,31101008
609952,10201033
609957,10201219
609959,51205002
609960,20201096
609961,30201240
609971,31201681
609972,42014004
609976,31701012
609977,1701171
609978,31701005
609979,1101163
609980,32004009
609981,52004006
609983,41202006
609987,31202029
609992,32005005
609996,52005001
610023,42201014
610025,52201128
610051,31101023
610067,42701007
610074,32701038
610097,31203008
610101,42007228
610103,50601007
610117,52201273
610119,31203023
610131,30101077
610132,20101350
610134,90101033
610135,90101018
610136,30101272
610138,90101037
610141,90101032
610142,41201054
610146,31201017
610147,31201023
610148,31201111
610149,1201358
610152,31602010
610161,31207001
610162,31507001
610166,41101034
610181,31101005
610183,31101043
610186,31101085
610188,31101037
610191,31801051
610193,32301015
610197,50301044
610203,31201003
610216,31001015
610218,41001010
610220,31001024
610228,40101045
610230,10101800
610233,41602028
610234,41602021
610237,41604007
610240,42007019
610243,42003090
610248,42003087
610269,52007008
610270,31201005
610271,32001087
610304,40301123
610309,31202019
610312,30301035
610314,22001023
610316,32001381
610318,30301030
610331,41301014
610334,32105002
610336,41301015
610337,42004066
610338,52202009
610348,1104006
610353,31401003
610354,31401041
610359,42003062
610369,52010013
610371,31201064
610381,32301004
610382,32301042
610491,42003082
610508,10201100
610512,42003160
610523,40802027
610526,30802018
610527,20802002
610528,30802019
610755,32102003
610756,32001080
610771,42003076
610905,31201021
610911,31101024
610916,42003181
610969,31108004
610974,31201661
610976,70101916
610983,41101118
610985,2003115
610994,31202025
611308,80101090
611311,31202021
611312,41201320
611316,30901010
611318,31201086
611334,1101055
